sample_id,asv_id,health,n_reads,rclr
2016_S_SB_H_233,ASV2482,N,0,0
2016_S_SB_H_233,ASV2484,N,0,0
2016_S_SB_H_233,ASV2493,N,0,0
2016_S_SB_H_233,ASV2498,N,0,0
2016_S_SB_H_233,ASV2501,N,0,0
2016_S_SB_H_233,ASV2504,N,0,0
2016_S_SB_H_233,ASV2509,N,1,-2.390838195357799
2016_S_SB_H_233,ASV2526,N,0,0
2016_S_SB_H_233,ASV2535,N,0,0
2016_S_SB_H_233,ASV2546,N,0,0
2016_S_SB_H_233,ASV2550,N,0,0
2016_S_SB_H_233,ASV2554,N,0,0
2016_S_SB_H_233,ASV2561,N,0,0
2016_S_SB_H_233,ASV2562,N,0,0
2016_S_SB_H_233,ASV2563,N,0,0
2016_S_SB_H_233,ASV2564,N,0,0
2016_S_SB_H_233,ASV2565,N,0,0
2016_S_SB_H_233,ASV2573,N,0,0
2016_S_SB_H_233,ASV2575,N,0,0
2016_S_SB_H_233,ASV2577,N,0,0
2016_S_SB_H_233,ASV2585,N,0,0
2016_S_SB_H_233,ASV2589,N,0,0
2016_S_SB_H_233,ASV2604,N,0,0
2016_S_SB_H_233,ASV2605,N,0,0
2016_S_SB_H_233,ASV2606,N,0,0
2016_S_SB_H_233,ASV2607,N,0,0
2016_S_SB_H_233,ASV2617,N,0,0
2016_S_SB_H_233,ASV2624,N,0,0
2016_S_SB_H_233,ASV2629,N,0,0
2016_S_SB_H_233,ASV2635,N,0,0
2016_S_SB_H_233,ASV2644,N,0,0
2016_S_SB_H_233,ASV2645,N,0,0
2016_S_SB_H_233,ASV2653,N,0,0
2016_S_SB_H_233,ASV2660,N,0,0
2016_S_SB_H_233,ASV2664,N,0,0
2016_S_SB_H_233,ASV2666,N,0,0
2016_S_SB_H_233,ASV2667,N,0,0
2016_S_SB_H_233,ASV2679,N,0,0
2016_S_SB_H_233,ASV2689,N,0,0
2016_S_SB_H_233,ASV2696,N,0,0
2016_S_SB_H_233,ASV2700,N,0,0
2016_S_SB_H_233,ASV2702,N,0,0
2016_S_SB_H_233,ASV2710,N,0,0
2016_S_SB_H_233,ASV2713,N,0,0
2016_S_SB_H_233,ASV2720,N,0,0
2016_S_SB_H_233,ASV2726,N,0,0
2016_S_SB_H_233,ASV2735,N,0,0
2016_S_SB_H_233,ASV2736,N,0,0
2016_S_SB_H_233,ASV2737,N,0,0
2016_S_SB_H_233,ASV2740,N,0,0
2016_S_SB_H_233,ASV2751,N,0,0
2016_S_SB_H_233,ASV2756,N,0,0
2016_S_SB_H_233,ASV2759,N,0,0
2016_S_SB_H_233,ASV2769,N,0,0
2016_S_SB_H_233,ASV2771,N,0,0
2016_S_SB_H_233,ASV2775,N,0,0
2016_S_SB_H_233,ASV2780,N,0,0
2016_S_SB_H_233,ASV2805,N,0,0
2016_S_SB_H_233,ASV2811,N,0,0
2016_S_SB_H_233,ASV2832,N,0,0
2016_S_SB_H_233,ASV2839,N,0,0
2016_S_SB_H_233,ASV2850,N,0,0
2016_S_SB_H_233,ASV2853,N,0,0
2016_S_SB_H_233,ASV2860,N,0,0
2016_S_SB_H_233,ASV2864,N,0,0
2016_S_SB_H_233,ASV2866,N,0,0
2016_S_SB_H_233,ASV2870,N,0,0
2016_S_SB_H_233,ASV2880,N,0,0
2016_S_SB_H_233,ASV2890,N,0,0
2016_S_SB_H_233,ASV2892,N,0,0
2016_S_SB_H_233,ASV2893,N,0,0
2016_S_SB_H_233,ASV2894,N,0,0
2016_S_SB_H_233,ASV2904,N,0,0
2016_S_SB_H_233,ASV2910,N,0,0
2016_S_SB_H_233,ASV2912,N,0,0
2016_S_SB_H_233,ASV2922,N,0,0
2016_S_SB_H_233,ASV2929,N,0,0
2016_S_SB_H_233,ASV2938,N,1,-2.390838195357799
2016_S_SB_H_233,ASV2946,N,0,0
2016_S_SB_H_233,ASV2949,N,0,0
2016_S_SB_H_233,ASV2955,N,0,0
2016_S_SB_H_233,ASV2957,N,0,0
2016_S_SB_H_233,ASV2959,N,0,0
2016_S_SB_H_233,ASV2976,N,0,0
2016_S_SB_H_233,ASV2983,N,0,0
2016_S_SB_H_233,ASV2992,N,0,0
2016_S_SB_H_233,ASV3016,N,0,0
2016_S_SB_H_233,ASV3018,N,0,0
2016_S_SB_H_233,ASV3037,N,1,-2.390838195357799
2016_S_SB_H_233,ASV3047,N,0,0
2016_S_SB_H_233,ASV3049,N,0,0
2016_S_SB_H_233,ASV3054,N,0,0
2016_S_SB_H_233,ASV3057,N,0,0
2016_S_SB_H_233,ASV3061,N,0,0
2016_S_SB_H_233,ASV3064,N,0,0
2016_S_SB_H_233,ASV3066,N,0,0
2016_S_SB_H_233,ASV3068,N,0,0
2016_S_SB_H_233,ASV3099,N,0,0
2016_S_SB_H_233,ASV3102,N,0,0
2016_S_SB_H_233,ASV3103,N,0,0
2016_S_SB_H_233,ASV3109,N,0,0
2016_S_SB_H_233,ASV3114,N,0,0
2016_S_SB_H_233,ASV3117,N,0,0
2016_S_SB_H_233,ASV3123,N,0,0
2016_S_SB_H_233,ASV3137,N,0,0
2016_S_SB_H_233,ASV3151,N,0,0
2016_S_SB_H_233,ASV3152,N,0,0
2016_S_SB_H_233,ASV3159,N,0,0
2016_S_SB_H_233,ASV3190,N,0,0
2016_S_SB_H_233,ASV3195,N,0,0
2016_S_SB_H_233,ASV3205,N,0,0
2016_S_SB_H_233,ASV3211,N,0,0
2016_S_SB_H_233,ASV3219,N,0,0
2016_S_SB_H_233,ASV3226,N,0,0
2016_S_SB_H_233,ASV3229,N,0,0
2016_S_SB_H_233,ASV3232,N,0,0
2016_S_SB_H_233,ASV3237,N,0,0
2016_S_SB_H_233,ASV3243,N,0,0
2016_S_SB_H_233,ASV3246,N,0,0
2016_S_SB_H_233,ASV3253,N,0,0
2016_S_SB_H_233,ASV3265,N,0,0
2016_S_SB_H_233,ASV3270,N,0,0
2016_S_SB_H_233,ASV3282,N,0,0
2016_S_SB_H_233,ASV3286,N,0,0
2016_S_SB_H_233,ASV3289,N,0,0
2016_S_SB_H_233,ASV3291,N,0,0
2016_S_SB_H_233,ASV3304,N,0,0
2016_S_SB_H_233,ASV3307,N,0,0
2016_S_SB_H_233,ASV3313,N,0,0
2016_S_SB_H_233,ASV3316,N,0,0
2016_S_SB_H_233,ASV3317,N,0,0
2016_S_SB_H_233,ASV3326,N,0,0
2016_S_SB_H_233,ASV3331,N,0,0
2016_S_SB_H_233,ASV3335,N,0,0
2016_S_SB_H_233,ASV3338,N,0,0
2016_S_SB_H_233,ASV3341,N,0,0
2016_S_SB_H_233,ASV3350,N,0,0
2016_S_SB_H_233,ASV3355,N,0,0
2016_S_SB_H_233,ASV3367,N,0,0
2016_S_SB_H_233,ASV3371,N,0,0
2016_S_SB_H_233,ASV3374,N,0,0
2016_S_SB_H_233,ASV3380,N,0,0
2016_S_SB_H_233,ASV3387,N,0,0
2016_S_SB_H_233,ASV3402,N,0,0
2016_S_SB_H_233,ASV3417,N,0,0
2016_S_SB_H_233,ASV3419,N,0,0
2016_S_SB_H_233,ASV3438,N,0,0
2016_S_SB_H_233,ASV3447,N,0,0
2016_S_SB_H_233,ASV3455,N,0,0
2016_S_SB_H_233,ASV3462,N,0,0
2016_S_SB_H_233,ASV3467,N,0,0
2016_S_SB_H_233,ASV3468,N,0,0
2016_S_SB_H_233,ASV3469,N,0,0
2016_S_SB_H_233,ASV3474,N,0,0
2016_S_SB_H_233,ASV3480,N,0,0
2016_S_SB_H_233,ASV3481,N,0,0
2016_S_SB_H_233,ASV3495,N,0,0
2016_S_SB_H_233,ASV3503,N,0,0
2016_S_SB_H_233,ASV3515,N,0,0
2016_S_SB_H_233,ASV3525,N,0,0
2016_S_SB_H_233,ASV3527,N,0,0
2016_S_SB_H_233,ASV3559,N,0,0
2016_S_SB_H_233,ASV3562,N,0,0
2016_S_SB_H_233,ASV3576,N,0,0
2016_S_SB_H_233,ASV3580,N,0,0
2016_S_SB_H_233,ASV3590,N,0,0
2016_S_SB_H_233,ASV3600,N,0,0
2016_S_SB_H_233,ASV3613,N,0,0
2016_S_SB_H_233,ASV3635,N,0,0
2016_S_SB_H_233,ASV3640,N,0,0
2016_S_SB_H_233,ASV3654,N,0,0
2016_S_SB_H_233,ASV3671,N,0,0
2016_S_SB_H_233,ASV3686,N,0,0
2016_S_SB_H_233,ASV3702,N,0,0
2016_S_SB_H_233,ASV3734,N,0,0
2016_S_SB_H_233,ASV3739,N,0,0
2016_S_SB_H_233,ASV3759,N,0,0
2016_S_SB_H_233,ASV3776,N,0,0
2016_S_SB_H_233,ASV3779,N,0,0
2016_S_SB_H_233,ASV3795,N,0,0
2016_S_SB_H_233,ASV3819,N,0,0
2016_S_SB_H_233,ASV3821,N,0,0
2016_S_SB_H_233,ASV3840,N,0,0
2016_S_SB_H_233,ASV3849,N,0,0
2016_S_SB_H_233,ASV3865,N,0,0
2016_S_SB_H_233,ASV3868,N,0,0
2016_S_SB_H_233,ASV3878,N,0,0
2016_S_SB_H_233,ASV3880,N,0,0
2016_S_SB_H_233,ASV3881,N,0,0
2016_S_SB_H_233,ASV3882,N,0,0
2016_S_SB_H_233,ASV3883,N,0,0
2016_S_SB_H_233,ASV3916,N,0,0
2016_S_SB_H_233,ASV3926,N,0,0
2016_S_SB_H_233,ASV3943,N,0,0
2016_S_SB_H_233,ASV3944,N,0,0
2016_S_SB_H_233,ASV3964,N,0,0
2016_S_SB_H_233,ASV3968,N,0,0
2016_S_SB_H_233,ASV3969,N,0,0
2016_S_SB_H_233,ASV3979,N,0,0
2016_S_SB_H_233,ASV3980,N,0,0
2016_S_SB_H_233,ASV3988,N,0,0
2016_S_SB_H_233,ASV3998,N,0,0
2016_S_SB_H_233,ASV4008,N,0,0
2016_S_SB_H_233,ASV4009,N,0,0
2016_S_SB_H_233,ASV4011,N,0,0
2016_S_SB_H_233,ASV4075,N,0,0
2016_S_SB_H_233,ASV4078,N,0,0
2016_S_SB_H_233,ASV4079,N,0,0
2016_S_SB_H_233,ASV4090,N,0,0
2016_S_SB_H_233,ASV4104,N,0,0
2016_S_SB_H_233,ASV4108,N,0,0
2016_S_SB_H_233,ASV4128,N,0,0
2016_S_SB_H_233,ASV4130,N,0,0
2016_S_SB_H_233,ASV4151,N,0,0
2016_S_SB_H_233,ASV4152,N,0,0
2016_S_SB_H_233,ASV4169,N,0,0
2016_S_SB_H_233,ASV4178,N,0,0
2016_S_SB_H_233,ASV4184,N,0,0
2016_S_SB_H_233,ASV4190,N,0,0
2016_S_SB_H_233,ASV4194,N,0,0
2016_S_SB_H_233,ASV4225,N,0,0
2016_S_SB_H_233,ASV4236,N,0,0
2016_S_SB_H_233,ASV4240,N,0,0
2016_S_SB_H_233,ASV4274,N,0,0
2016_S_SB_H_233,ASV4276,N,0,0
2016_S_SB_H_233,ASV4306,N,0,0
2016_S_SB_H_233,ASV4311,N,0,0
2016_S_SB_H_233,ASV4325,N,0,0
2016_S_SB_H_233,ASV4340,N,0,0
2016_S_SB_H_233,ASV4353,N,0,0
2016_S_SB_H_233,ASV4356,N,0,0
2016_S_SB_H_233,ASV4361,N,0,0
2016_S_SB_H_233,ASV4365,N,0,0
2016_S_SB_H_233,ASV4451,N,0,0
2016_S_SB_H_233,ASV4470,N,0,0
2016_S_SB_H_233,ASV4488,N,0,0
2016_S_SB_H_233,ASV4497,N,0,0
2016_S_SB_H_233,ASV4523,N,0,0
2016_S_SB_H_233,ASV4526,N,0,0
2016_S_SB_H_233,ASV4534,N,0,0
2016_S_SB_H_233,ASV4535,N,0,0
2016_S_SB_H_233,ASV4587,N,0,0
2016_S_SB_H_233,ASV4598,N,0,0
2016_S_SB_H_233,ASV4607,N,0,0
2016_S_SB_H_233,ASV4630,N,0,0
2016_S_SB_H_233,ASV4637,N,0,0
2016_S_SB_H_233,ASV4655,N,0,0
2016_S_SB_H_233,ASV4656,N,0,0
2016_S_SB_H_233,ASV4677,N,0,0
2016_S_SB_H_233,ASV4696,N,0,0
2016_S_SB_H_233,ASV4700,N,0,0
2016_S_SB_H_233,ASV4720,N,0,0
2016_S_SB_H_233,ASV4725,N,0,0
2016_S_SB_H_233,ASV4743,N,0,0
2016_S_SB_H_233,ASV4754,N,0,0
2016_S_SB_H_233,ASV4767,N,0,0
2016_S_SB_H_233,ASV4794,N,0,0
2016_S_SB_H_233,ASV4798,N,0,0
2016_S_SB_H_233,ASV4828,N,0,0
2016_S_SB_H_233,ASV4840,N,0,0
2016_S_SB_H_233,ASV4879,N,0,0
2016_S_SB_H_233,ASV4880,N,0,0
2016_S_SB_H_233,ASV4884,N,0,0
2016_S_SB_H_233,ASV4895,N,0,0
2016_S_SB_H_233,ASV4913,N,0,0
2016_S_SB_H_233,ASV4914,N,0,0
2016_S_SB_H_233,ASV4915,N,0,0
2016_S_SB_H_233,ASV4938,N,0,0
2016_S_SB_H_233,ASV4981,N,0,0
2016_S_SB_H_233,ASV4984,N,1,-2.390838195357799
2016_S_SB_H_233,ASV4997,N,0,0
2016_S_SB_H_233,ASV5008,N,0,0
2016_S_SB_H_233,ASV5011,N,0,0
2016_S_SB_H_233,ASV5012,N,0,0
2016_S_SB_H_233,ASV5013,N,0,0
2016_S_SB_H_233,ASV5021,N,0,0
2016_S_SB_H_233,ASV5027,N,0,0
2016_S_SB_H_233,ASV5068,N,0,0
2016_S_SB_H_233,ASV5083,N,0,0
2016_S_SB_H_233,ASV5117,N,0,0
2016_S_SB_H_233,ASV5119,N,0,0
2016_S_SB_H_233,ASV5158,N,0,0
2016_S_SB_H_233,ASV5186,N,0,0
2016_S_SB_H_233,ASV5196,N,0,0
2016_S_SB_H_233,ASV5209,N,0,0
2016_S_SB_H_233,ASV5218,N,0,0
2016_S_SB_H_233,ASV5257,N,0,0
2016_S_SB_H_233,ASV5295,N,0,0
2016_S_SB_H_233,ASV5323,N,0,0
2016_S_SB_H_233,ASV5327,N,0,0
2016_S_SB_H_233,ASV5361,N,0,0
2016_S_SB_H_233,ASV5376,N,0,0
2016_S_SB_H_233,ASV5377,N,0,0
2016_S_SB_H_233,ASV5378,N,0,0
2016_S_SB_H_233,ASV5380,N,0,0
2016_S_SB_H_233,ASV5438,N,0,0
2016_S_SB_H_233,ASV5444,N,0,0
2016_S_SB_H_233,ASV5462,N,0,0
2016_S_SB_H_233,ASV5490,N,0,0
2016_S_SB_H_233,ASV5491,N,0,0
2016_S_SB_H_233,ASV5522,N,0,0
2016_S_SB_H_233,ASV5528,N,0,0
2016_S_SB_H_233,ASV5529,N,0,0
2016_S_SB_H_233,ASV5554,N,0,0
2016_S_SB_H_233,ASV5555,N,0,0
2016_S_SB_H_233,ASV5566,N,0,0
2016_S_SB_H_233,ASV5568,N,0,0
2016_S_SB_H_233,ASV5570,N,0,0
2016_S_SB_H_233,ASV5605,N,0,0
2016_S_SB_H_233,ASV5619,N,0,0
2016_S_SB_H_233,ASV5621,N,0,0
2016_S_SB_H_233,ASV5638,N,0,0
2016_S_SB_H_233,ASV5647,N,0,0
2016_S_SB_H_233,ASV5660,N,0,0
2016_S_SB_H_233,ASV5665,N,0,0
2016_S_SB_H_233,ASV5675,N,0,0
2016_S_SB_H_233,ASV5700,N,0,0
2016_S_SB_H_233,ASV5722,N,0,0
2016_S_SB_H_233,ASV5749,N,0,0
2016_S_SB_H_233,ASV5758,N,0,0
2016_S_SB_H_233,ASV5760,N,0,0
2016_S_SB_H_233,ASV5777,N,0,0
2016_S_SB_H_233,ASV5802,N,0,0
2016_S_SB_H_233,ASV5863,N,0,0
2016_S_SB_H_233,ASV5884,N,0,0
2016_S_SB_H_233,ASV5886,N,0,0
2016_S_SB_H_233,ASV5898,N,0,0
2016_S_SB_H_233,ASV5930,N,1,-2.390838195357799
2016_S_SB_H_233,ASV5965,N,0,0
2016_S_SB_H_233,ASV5980,N,0,0
2016_S_SB_H_233,ASV6008,N,0,0
2016_S_SB_H_233,ASV6016,N,0,0
2016_S_SB_H_233,ASV6017,N,0,0
2016_S_SB_H_233,ASV6019,N,0,0
2016_S_SB_H_233,ASV6104,N,0,0
2016_S_SB_H_233,ASV6115,N,0,0
2016_S_SB_H_233,ASV6125,N,0,0
2016_S_SB_H_233,ASV6129,N,0,0
2016_S_SB_H_233,ASV6165,N,0,0
2016_S_SB_H_233,ASV6175,N,0,0
2016_S_SB_H_233,ASV6225,N,0,0
2016_S_SB_H_233,ASV6233,N,0,0
2016_S_SB_H_233,ASV6247,N,0,0
2016_S_SB_H_233,ASV6374,N,0,0
2016_S_SB_H_233,ASV6379,N,0,0
2016_S_SB_H_233,ASV6476,N,0,0
2016_S_SB_H_233,ASV6516,N,0,0
2016_S_SB_H_233,ASV6564,N,0,0
2016_S_SB_H_233,ASV6590,N,0,0
2016_S_SB_H_233,ASV6593,N,0,0
2016_S_SB_H_233,ASV6598,N,0,0
2016_S_SB_H_233,ASV6624,N,0,0
2016_S_SB_H_233,ASV6640,N,0,0
2016_S_SB_H_233,ASV6765,N,0,0
2016_S_SB_H_233,ASV6773,N,0,0
2016_S_SB_H_233,ASV6775,N,0,0
2016_S_SB_H_233,ASV6790,N,0,0
2016_S_SB_H_233,ASV6798,N,0,0
2016_S_SB_H_233,ASV6800,N,0,0
2016_S_SB_H_233,ASV6887,N,0,0
2016_S_SB_H_233,ASV6904,N,0,0
2016_S_SB_H_233,ASV6941,N,0,0
2016_S_SB_H_233,ASV6947,N,0,0
2016_S_SB_H_233,ASV7010,N,0,0
2016_S_SB_H_233,ASV7052,N,0,0
2016_S_SB_H_233,ASV7097,N,0,0
2016_S_SB_H_233,ASV7129,N,0,0
2016_S_SB_H_233,ASV7138,N,0,0
2016_S_SB_H_233,ASV7179,N,0,0
2016_S_SB_H_233,ASV7206,N,0,0
2016_S_SB_H_233,ASV7288,N,0,0
2016_S_SB_H_233,ASV7295,N,0,0
2016_S_SB_H_233,ASV7296,N,0,0
2016_S_SB_H_233,ASV7300,N,0,0
2016_S_SB_H_233,ASV7310,N,0,0
2016_S_SB_H_233,ASV7347,N,0,0
2016_S_SB_H_233,ASV7389,N,0,0
2016_S_SB_H_233,ASV7402,N,0,0
2016_S_SB_H_233,ASV7508,N,0,0
2016_S_SB_H_233,ASV7557,N,0,0
2016_S_SB_H_233,ASV7580,N,0,0
2016_S_SB_H_233,ASV7619,N,0,0
2016_S_SB_H_233,ASV7654,N,0,0
2016_S_SB_H_233,ASV7803,N,0,0
2016_S_SB_H_233,ASV8120,N,0,0
2016_S_SB_H_233,ASV8157,N,0,0
2016_S_SB_H_233,ASV8315,N,0,0
2016_S_SB_H_233,ASV8338,N,0,0
2016_S_SB_H_233,ASV8385,N,0,0
2016_S_SB_H_233,ASV8390,N,0,0
2016_S_SB_H_233,ASV8496,N,0,0
2016_S_SB_H_233,ASV8564,N,0,0
2016_S_SB_H_233,ASV8589,N,0,0
2016_S_SB_H_233,ASV8608,N,0,0
2016_S_SB_H_233,ASV8635,N,0,0
2016_S_SB_H_233,ASV8639,N,0,0
2016_S_SB_H_233,ASV8817,N,0,0
2016_S_SB_H_233,ASV8830,N,0,0
2016_S_SB_H_233,ASV8885,N,0,0
2016_S_SB_H_233,ASV8890,N,0,0
2016_S_SB_H_233,ASV9078,N,0,0
2016_S_SB_H_233,ASV9152,N,0,0
2016_S_SB_H_233,ASV9160,N,0,0
2016_S_SB_H_233,ASV10022,N,0,0
2016_S_SB_H_233,ASV10097,N,0,0
2016_S_SB_H_233,ASV10786,N,0,0
2016_S_SB_H_233,ASV12199,N,0,0
2016_S_SB_H_234,ASV1,N,66,1.7563205496942786
2016_S_SB_H_234,ASV3,N,5,-0.8238962798980463
2016_S_SB_H_234,ASV4,N,25,0.785541632536054
2016_S_SB_H_234,ASV6,N,2,-1.7401870117722011
2016_S_SB_H_234,ASV7,N,0,0
2016_S_SB_H_234,ASV8,N,0,0
2016_S_SB_H_234,ASV9,N,0,0
2016_S_SB_H_234,ASV10,N,0,0
2016_S_SB_H_234,ASV11,N,404,3.568080685629004
2016_S_SB_H_234,ASV12,N,0,0
2016_S_SB_H_234,ASV15,N,0,0
2016_S_SB_H_234,ASV17,N,1,-2.4333341923321465
2016_S_SB_H_234,ASV20,N,0,0
2016_S_SB_H_234,ASV22,N,5367,6.154690179844682
2016_S_SB_H_234,ASV25,N,0,0
2016_S_SB_H_234,ASV26,N,0,0
2016_S_SB_H_234,ASV30,N,0,0
2016_S_SB_H_234,ASV35,N,0,0
2016_S_SB_H_234,ASV36,N,0,0
2016_S_SB_H_234,ASV37,N,0,0
2016_S_SB_H_234,ASV39,N,0,0
2016_S_SB_H_234,ASV40,N,32,1.03240171046758
2016_S_SB_H_234,ASV41,N,0,0
2016_S_SB_H_234,ASV48,N,0,0
2016_S_SB_H_234,ASV50,N,0,0
2016_S_SB_H_234,ASV52,N,1313,4.74673568197065
2016_S_SB_H_234,ASV54,N,0,0
2016_S_SB_H_234,ASV56,N,0,0
2016_S_SB_H_234,ASV58,N,0,0
2016_S_SB_H_234,ASV64,N,0,0
2016_S_SB_H_234,ASV65,N,8,-0.3538926506523108
2016_S_SB_H_234,ASV67,N,33,1.0631733691343337
2016_S_SB_H_234,ASV68,N,0,0
2016_S_SB_H_234,ASV69,N,0,0
2016_S_SB_H_234,ASV71,N,0,0
2016_S_SB_H_234,ASV75,N,0,0
2016_S_SB_H_234,ASV80,N,0,0
2016_S_SB_H_234,ASV82,N,1,-2.4333341923321465
2016_S_SB_H_234,ASV83,N,0,0
2016_S_SB_H_234,ASV84,N,85,2.00931706415817
2016_S_SB_H_234,ASV85,N,0,0
2016_S_SB_H_234,ASV86,N,0,0
2016_S_SB_H_234,ASV87,N,0,0
2016_S_SB_H_234,ASV92,N,0,0
2016_S_SB_H_234,ASV93,N,0,0
2016_S_SB_H_234,ASV94,N,0,0
2016_S_SB_H_234,ASV97,N,0,0
2016_S_SB_H_234,ASV98,N,0,0
2016_S_SB_H_234,ASV100,N,0,0
2016_S_SB_H_234,ASV103,N,0,0
2016_S_SB_H_234,ASV104,N,0,0
2016_S_SB_H_234,ASV105,N,0,0
2016_S_SB_H_234,ASV107,N,17,0.3998791517240696
2016_S_SB_H_234,ASV108,N,0,0
2016_S_SB_H_234,ASV109,N,0,0
2016_S_SB_H_234,ASV110,N,0,0
2016_S_SB_H_234,ASV112,N,0,0
2016_S_SB_H_234,ASV116,N,0,0
2016_S_SB_H_234,ASV118,N,0,0
2016_S_SB_H_234,ASV122,N,0,0
2016_S_SB_H_234,ASV123,N,0,0
2016_S_SB_H_234,ASV124,N,0,0
2016_S_SB_H_234,ASV126,N,0,0
2016_S_SB_H_234,ASV131,N,0,0
2016_S_SB_H_234,ASV133,N,0,0
2016_S_SB_H_234,ASV134,N,0,0
2016_S_SB_H_234,ASV135,N,0,0
2016_S_SB_H_234,ASV136,N,0,0
2016_S_SB_H_234,ASV137,N,0,0
2016_S_SB_H_234,ASV141,N,0,0
2016_S_SB_H_234,ASV142,N,0,0
2016_S_SB_H_234,ASV144,N,0,0
2016_S_SB_H_234,ASV145,N,0,0
2016_S_SB_H_234,ASV146,N,0,0
2016_S_SB_H_234,ASV149,N,0,0
2016_S_SB_H_234,ASV150,N,0,0
2016_S_SB_H_234,ASV151,N,0,0
2016_S_SB_H_234,ASV152,N,0,0
2016_S_SB_H_234,ASV153,N,0,0
2016_S_SB_H_234,ASV156,N,0,0
2016_S_SB_H_234,ASV160,N,0,0
2016_S_SB_H_234,ASV161,N,0,0
2016_S_SB_H_234,ASV165,N,0,0
2016_S_SB_H_234,ASV166,N,0,0
2016_S_SB_H_234,ASV167,N,0,0
2016_S_SB_H_234,ASV168,N,0,0
2016_S_SB_H_234,ASV171,N,0,0
2016_S_SB_H_234,ASV173,N,0,0
2016_S_SB_H_234,ASV174,N,0,0
2016_S_SB_H_234,ASV176,N,0,0
2016_S_SB_H_234,ASV178,N,0,0
2016_S_SB_H_234,ASV179,N,3,-1.3347219036640368
2016_S_SB_H_234,ASV182,N,0,0
2016_S_SB_H_234,ASV183,N,0,0
2016_S_SB_H_234,ASV184,N,0,0
2016_S_SB_H_234,ASV185,N,0,0
2016_S_SB_H_234,ASV187,N,0,0
2016_S_SB_H_234,ASV189,N,0,0
2016_S_SB_H_234,ASV191,N,0,0
2016_S_SB_H_234,ASV193,N,0,0
2016_S_SB_H_234,ASV194,N,0,0
2016_S_SB_H_234,ASV195,N,0,0
2016_S_SB_H_234,ASV197,N,0,0
2016_S_SB_H_234,ASV200,N,0,0
2016_S_SB_H_234,ASV201,N,0,0
2016_S_SB_H_234,ASV202,N,148,2.563878081431968
2016_S_SB_H_234,ASV203,N,0,0
2016_S_SB_H_234,ASV205,N,0,0
2016_S_SB_H_234,ASV206,N,0,0
2016_S_SB_H_234,ASV207,N,12,0.051572457455853815
2016_S_SB_H_234,ASV209,N,0,0
2016_S_SB_H_234,ASV210,N,0,0
2016_S_SB_H_234,ASV217,N,0,0
2016_S_SB_H_234,ASV218,N,18,0.457037565564018
2016_S_SB_H_234,ASV222,N,0,0
2016_S_SB_H_234,ASV228,N,0,0
2016_S_SB_H_234,ASV237,N,0,0
2016_S_SB_H_234,ASV241,N,0,0
2016_S_SB_H_234,ASV243,N,0,0
2016_S_SB_H_234,ASV248,N,0,0
2016_S_SB_H_234,ASV250,N,0,0
2016_S_SB_H_234,ASV251,N,0,0
2016_S_SB_H_234,ASV252,N,0,0
2016_S_SB_H_234,ASV253,N,0,0
2016_S_SB_H_234,ASV256,N,0,0
2016_S_SB_H_234,ASV259,N,0,0
2016_S_SB_H_234,ASV261,N,0,0
2016_S_SB_H_234,ASV263,N,18,0.457037565564018
2016_S_SB_H_234,ASV264,N,0,0
2016_S_SB_H_234,ASV265,N,0,0
2016_S_SB_H_234,ASV266,N,0,0
2016_S_SB_H_234,ASV269,N,8,-0.3538926506523108
2016_S_SB_H_234,ASV270,N,0,0
2016_S_SB_H_234,ASV271,N,0,0
2016_S_SB_H_234,ASV272,N,0,0
2016_S_SB_H_234,ASV273,N,0,0
2016_S_SB_H_234,ASV275,N,0,0
2016_S_SB_H_234,ASV279,N,0,0
2016_S_SB_H_234,ASV280,N,0,0
2016_S_SB_H_234,ASV282,N,0,0
2016_S_SB_H_234,ASV283,N,0,0
2016_S_SB_H_234,ASV285,N,1,-2.4333341923321465
2016_S_SB_H_234,ASV288,N,0,0
2016_S_SB_H_234,ASV289,N,0,0
2016_S_SB_H_234,ASV291,N,1,-2.4333341923321465
2016_S_SB_H_234,ASV292,N,0,0
2016_S_SB_H_234,ASV294,N,0,0
2016_S_SB_H_234,ASV296,N,0,0
2016_S_SB_H_234,ASV297,N,0,0
2016_S_SB_H_234,ASV299,N,0,0
2016_S_SB_H_234,ASV302,N,0,0
2016_S_SB_H_234,ASV304,N,0,0
2016_S_SB_H_234,ASV306,N,0,0
2016_S_SB_H_234,ASV310,N,0,0
2016_S_SB_H_234,ASV314,N,0,0
2016_S_SB_H_234,ASV316,N,0,0
2016_S_SB_H_234,ASV317,N,0,0
2016_S_SB_H_234,ASV318,N,0,0
2016_S_SB_H_234,ASV320,N,0,0
2016_S_SB_H_234,ASV322,N,0,0
2016_S_SB_H_234,ASV323,N,0,0
2016_S_SB_H_234,ASV325,N,0,0
2016_S_SB_H_234,ASV328,N,0,0
2016_S_SB_H_234,ASV329,N,9,-0.23610961499592698
2016_S_SB_H_234,ASV332,N,0,0
2016_S_SB_H_234,ASV333,N,0,0
2016_S_SB_H_234,ASV334,N,0,0
2016_S_SB_H_234,ASV335,N,0,0
2016_S_SB_H_234,ASV338,N,0,0
2016_S_SB_H_234,ASV339,N,0,0
2016_S_SB_H_234,ASV340,N,75,1.8841539212041636
2016_S_SB_H_234,ASV342,N,0,0
2016_S_SB_H_234,ASV345,N,0,0
2016_S_SB_H_234,ASV346,N,0,0
